number,sys_updated_at,reassigned,problem_id,contact_type,u_symptom,assignment_group,location,resolved_by,subcategory,u_priority_confirmation,closed_code,opened_by,active,incident_state,urgency,category,rfc,priority,assigned_to,vendor,caused_by,knowledge,reassignment_count,cmdb_ci,impact,D_sys_mod_count,D_reopen_count
INC0023112,2016-07-05 14:07:00,1,1,254,266,785,865,1145,1327,1557,1567,1649,1783,1786,1793,1800,1,2035,2096,1,1,2281,2284,1,2360,2366,2372
INC0023113,2016-08-05 15:07:00,1,1,254,310,787,864,1089,1331,1557,1558,1580,1783,1786,1793,1800,1,2035,2042,1,1,2281,2284,1,2360,2366,2372
INC0023114,2016-04-27 11:12:00,0,1,254,310,785,867,1102,1315,1556,1561,1578,1782,1787,1793,1804,1,2035,2174,1,1,2281,2282,1,2360,2364,2372
INC0023115,2016-04-27 11:26:00,1,1,254,453,808,866,1211,1322,1557,1562,1649,1782,1785,1793,1803,1,2035,2154,1,1,2281,2283,1,2360,2366,2372
INC0023118,2016-04-27 15:41:00,0,1,254,310,809,927,1187,1403,1557,1562,1649,1782,1785,1795,1807,1,2038,2144,1,1,2281,2282,1,2361,2365,2372
INC0023119,2016-04-27 12:01:00,1,1,254,310,800,866,1112,1403,1556,1559,1649,1782,1787,1793,1800,1,2035,2058,1,1,2281,2283,1,2360,2365,2372
INC0023120,2016-04-27 10:53:00,0,1,254,526,785,867,1164,1348,1557,1561,1649,1782,1785,1793,1814,1,2035,2105,1,1,2281,2282,1,2360,2364,2372
INC0023121,2016-04-27 11:11:00,0,1,254,310,785,881,1120,1403,1557,1567,1584,1782,1785,1793,1800,1,2035,2064,1,1,2281,2282,1,2360,2364,2372
INC0023123,2016-04-28 14:01:00,0,1,254,1,787,864,1177,1403,1557,1562,1580,1782,1785,1793,1800,1,2035,2133,1,1,2281,2282,1,2360,2365,2372
INC0023125,2016-10-06 11:37:00,1,1,254,310,802,874,1104,1403,1557,1562,1649,1782,1785,1793,1816,1,2035,2054,1,1,2281,2283,1,2360,2367,2372
INC0023126,2016-04-27 11:09:00,0,1,254,393,785,864,1164,1385,1557,1561,1649,1782,1785,1793,1809,1,2035,2105,1,1,2281,2282,1,2360,2364,2372
INC0023127,2016-04-28 08:25:00,0,1,254,546,811,864,1123,1478,1557,1562,1649,1782,1785,1793,1808,1,2035,2067,1,1,2281,2282,1,2360,2365,2372
INC0023128,2016-04-27 11:19:00,0,1,254,278,785,864,1164,1321,1557,1562,1649,1782,1785,1793,1809,1,2035,2105,1,1,2281,2282,1,2360,2364,2372
INC0023130,2016-05-18 16:07:00,1,1,254,310,789,862,1094,1374,1557,1562,1580,1783,1786,1793,1816,1,2035,2046,1,1,2281,2283,1,2360,2367,2372
INC0023131,2016-04-27 14:38:00,0,1,254,1,800,866,1161,1403,1557,1562,1580,1782,1785,1793,1800,1,2035,2116,1,1,2281,2282,1,2360,2365,2372
INC0023132,2016-04-28 15:18:00,1,1,254,310,785,864,1100,1385,1556,1562,1649,1782,1787,1793,1809,1,2035,2047,1,1,2281,2284,1,2360,2366,2372
INC0023133,2016-04-27 11:22:00,0,1,254,310,785,862,1164,1458,1557,1561,1649,1782,1785,1793,1803,1,2035,2105,1,1,2281,2282,1,2360,2364,2372
INC0023134,2016-04-28 15:21:00,0,1,254,310,785,875,1100,1385,1557,1562,1649,1782,1785,1793,1809,1,2035,2047,1,1,2281,2282,1,2360,2365,2372
INC0023136,2016-04-27 12:10:00,0,1,254,310,785,866,1102,1322,1557,1561,1578,1782,1785,1793,1803,1,2035,2174,1,1,2281,2282,1,2360,2365,2372
INC0023137,2016-04-27 11:41:00,0,1,254,453,785,874,1120,1322,1557,1567,1584,1782,1785,1793,1803,1,2035,2064,1,1,2281,2282,1,2360,2364,2372
INC0023138,2016-04-27 15:57:00,0,1,254,310,820,894,1144,1462,1557,1562,1649,1782,1785,1793,1800,1,2035,2093,1,1,2281,2282,1,2360,2365,2372
INC0023141,2016-04-27 14:52:00,0,1,254,310,790,932,1126,1477,1557,1562,1649,1782,1785,1793,1801,1,2035,2072,1,1,2281,2282,1,2360,2365,2372
INC0023142,2016-04-27 11:28:00,0,1,254,299,785,864,1164,1334,1557,1562,1649,1782,1785,1793,1798,1,2035,2105,1,1,2281,2282,1,2360,2364,2372
INC0023143,2016-08-30 12:14:00,1,1,254,310,785,862,1164,1343,1557,1562,1580,1782,1785,1793,1803,1,2035,2105,1,1,2281,2283,1,2360,2367,2372
INC0023144,2016-10-05 17:54:00,1,1,254,310,810,867,1096,1403,1556,1558,1649,1782,1787,1793,1806,1,2035,2148,1,1,2281,2283,1,2360,2366,2372
INC0023145,2016-04-28 17:51:00,1,1,254,700,828,865,1193,1362,1557,1562,1623,1782,1785,1793,1815,1,2035,2147,1,1,2281,2283,1,2360,2365,2372
INC0023146,2016-04-27 11:34:00,0,1,254,310,785,941,1164,1334,1557,1561,1649,1782,1785,1793,1798,1,2035,2105,1,1,2281,2282,1,2360,2364,2372
INC0023147,2016-04-29 13:43:00,1,1,254,317,809,863,1187,1338,1557,1562,1649,1782,1785,1793,1807,1,2035,2144,1,1,2281,2283,1,2360,2365,2372
INC0023148,2016-04-29 16:39:00,0,1,254,310,809,866,1228,1442,1556,1562,1649,1782,1789,1793,1807,1,2035,2126,1,1,2281,2282,1,2360,2366,2372
INC0023150,2016-04-27 17:10:00,0,1,254,310,823,882,1174,1459,1557,1564,1649,1782,1785,1793,1818,1,2035,2130,1,1,2281,2282,1,2360,2366,2372
INC0023151,2016-04-27 13:51:00,1,1,254,310,789,862,1091,1321,1556,1562,1580,1782,1787,1793,1809,1,2035,2043,1,1,2281,2283,1,2360,2366,2372
INC0023152,2016-04-27 11:35:00,0,1,254,310,787,864,1107,1403,1557,1562,1712,1782,1785,1793,1799,1,2035,2056,1,1,2281,2282,1,2360,2365,2372
INC0023153,2016-04-27 11:36:00,0,1,254,310,787,864,1107,1403,1556,1562,1712,1782,1787,1793,1799,1,2035,2056,1,1,2281,2282,1,2360,2363,2372
INC0023154,2016-09-05 19:10:00,0,1,254,310,808,865,1113,1403,1557,1562,1649,1783,1786,1793,1818,1,2035,2059,1,1,2281,2282,1,2360,2366,2372
INC0023155,2016-04-27 11:38:00,0,1,254,310,787,864,1107,1403,1557,1562,1712,1782,1785,1793,1799,1,2035,2056,1,1,2281,2282,1,2360,2364,2372
INC0023156,2016-09-05 15:42:00,1,1,254,1,785,864,1117,1311,1556,1561,1650,1782,1787,1793,1807,1,2035,2068,1,1,2281,2289,1,2360,2367,2372
INC0023157,2016-04-27 11:40:00,0,1,254,310,787,864,1107,1403,1557,1562,1712,1782,1785,1793,1799,1,2035,2056,1,1,2281,2282,1,2360,2365,2372
INC0023158,2016-04-27 13:42:00,0,1,254,1,789,862,1091,1403,1557,1562,1580,1782,1785,1793,1800,1,2035,2043,1,1,2281,2282,1,2360,2365,2372
INC0023162,2016-04-27 11:40:00,0,1,254,453,785,879,1118,1322,1556,1562,1580,1782,1785,1793,1803,1,2035,2158,1,1,2281,2282,1,2360,2363,2372
INC0023163,2016-04-27 12:02:00,0,1,254,310,787,864,1107,1403,1556,1562,1712,1782,1787,1793,1799,1,2035,2056,1,1,2281,2282,1,2360,2364,2372
INC0023164,2016-08-05 11:07:00,0,1,254,278,785,862,1164,1321,1557,1561,1649,1783,1786,1793,1809,1,2035,2047,1,1,2281,2282,1,2360,2367,2369
INC0023165,2016-04-28 11:49:00,1,1,254,580,817,865,1156,1325,1557,1562,1584,1782,1785,1793,1818,1,2035,2108,1,1,2281,2283,1,2360,2366,2372
INC0023166,2016-04-27 11:48:00,0,1,254,1,785,864,1145,1385,1557,1567,1597,1782,1785,1793,1809,1,2035,2096,1,1,2281,2282,1,2360,2364,2372
INC0023167,2016-04-27 12:15:00,1,1,254,310,798,874,1165,1322,1557,1562,1649,1782,1785,1793,1803,1,2035,2052,1,1,2281,2283,1,2360,2365,2372
INC0023169,2016-04-28 08:42:00,0,1,254,529,801,867,1101,1320,1557,1570,1610,1782,1785,1793,1808,1,2035,2216,1,1,2281,2282,1,2360,2364,2372
INC0023170,2016-04-29 10:32:00,1,1,254,1,817,864,1138,1464,1557,1563,1650,1782,1785,1793,1818,1,2035,2082,1,1,2281,2286,1,2360,2366,2372
INC0023171,2016-04-27 11:54:00,0,1,254,453,785,862,1145,1322,1557,1567,1597,1782,1785,1793,1803,1,2035,2096,1,1,2281,2282,1,2360,2364,2372
INC0023172,2016-04-27 18:28:00,1,1,254,286,794,899,1210,1354,1557,1561,1593,1782,1785,1795,1797,1,2036,2168,1,1,2281,2283,1,2360,2365,2372
INC0023173,2016-04-28 11:50:00,1,1,254,310,829,866,1155,1403,1557,1567,1649,1782,1785,1793,1810,1,2035,2200,1,1,2281,2285,1,2360,2367,2372
INC0023174,2016-04-27 12:02:00,0,1,254,453,785,874,1180,1322,1557,1562,1650,1782,1785,1793,1803,1,2035,2138,1,1,2281,2282,1,2360,2364,2372
INC0023176,2016-04-27 14:29:00,0,1,254,1,788,865,1090,1403,1556,1562,1580,1782,1784,1793,1800,1,2035,2070,1,1,2281,2282,1,2360,2364,2372
INC0023177,2016-07-05 15:07:00,1,1,254,612,785,865,1100,1302,1557,1561,1649,1783,1786,1793,1827,1,2035,2047,1,1,2281,2285,1,2360,2366,2372
INC0023178,2016-04-27 12:00:00,0,1,254,310,785,1018,1164,1403,1557,1561,1649,1782,1785,1793,1833,1,2035,2105,1,1,2281,2282,1,2360,2364,2372
INC0023179,2016-04-28 08:23:00,1,1,254,310,789,862,1094,1403,1556,1562,1597,1782,1787,1793,1809,1,2035,2046,1,1,2281,2283,1,2360,2365,2372
INC0023180,2016-04-27 14:21:00,0,1,254,546,811,913,1123,1478,1557,1562,1640,1782,1785,1793,1808,1,2035,2067,1,1,2281,2282,1,2360,2365,2372
INC0023182,2016-11-05 14:49:00,1,1,254,310,785,862,1100,1329,1557,1562,1579,1782,1785,1793,1810,1,2035,2047,1,1,2281,2290,1,2360,2367,2372
INC0023183,2016-04-28 13:59:00,0,1,254,310,787,864,1177,1426,1557,1562,1649,1782,1785,1793,1799,1,2035,2133,1,1,2281,2282,1,2360,2365,2372
INC0023185,2016-08-05 12:07:00,1,1,254,310,1,864,1100,1385,1557,1562,1580,1783,1786,1793,1809,1,2035,2047,1,1,2281,2283,1,2360,2366,2372
INC0023186,2016-04-27 12:03:00,0,1,254,1,785,864,1180,1311,1556,1562,1650,1782,1785,1793,1799,1,2035,2138,1,1,2281,2282,1,2360,2363,2372
INC0023187,2016-04-27 12:04:00,0,1,254,310,787,864,1107,1403,1556,1562,1712,1782,1787,1793,1799,1,2035,2056,1,1,2281,2282,1,2360,2363,2372
INC0023188,2016-04-27 13:29:00,0,1,254,453,785,862,1164,1322,1557,1561,1649,1782,1785,1793,1803,1,2035,2105,1,1,2281,2282,1,2360,2364,2372
INC0023190,2016-04-27 12:06:00,0,1,254,310,787,864,1107,1403,1556,1562,1712,1782,1787,1793,1799,1,2035,2056,1,1,2281,2282,1,2360,2364,2372
INC0023192,2016-04-27 12:08:00,0,1,254,310,787,864,1107,1403,1557,1562,1712,1782,1785,1793,1799,1,2035,2056,1,1,2281,2282,1,2360,2365,2372
INC0023195,2016-04-27 15:13:00,1,1,254,564,785,864,1100,1366,1556,1562,1578,1782,1784,1793,1816,1,2035,1,1,1,2281,2283,1,2360,2364,2372
INC0023196,2016-04-27 13:21:00,0,1,254,310,785,867,1120,1321,1557,1567,1584,1782,1785,1793,1809,1,2035,2064,1,1,2281,2282,1,2360,2364,2372
INC0023197,2016-04-27 12:20:00,0,1,254,526,785,864,1164,1348,1557,1562,1649,1782,1785,1793,1814,1,2035,2105,1,1,2281,2282,1,2360,2364,2372
INC0023198,2016-04-28 11:37:00,1,1,254,1,1,882,1100,1385,1557,1562,1583,1782,1785,1793,1809,1,2035,2047,1,1,2281,2283,1,2360,2365,2372
INC0023200,2016-04-27 13:25:00,0,1,254,310,785,864,1137,1403,1557,1562,1586,1782,1785,1793,1800,1,2035,2086,1,1,2281,2282,1,2360,2364,2372
INC0023202,2016-04-27 13:17:00,0,1,254,310,785,864,1180,1346,1557,1562,1650,1782,1785,1793,1813,1,2035,2138,1,1,2281,2282,1,2360,2364,2372
INC0023204,2016-08-06 10:17:00,1,1,254,564,787,864,1134,1366,1556,1562,1580,1782,1787,1793,1816,1,2035,2079,1,1,2281,2283,1,2360,2367,2372
INC0023205,2016-04-27 13:16:00,0,1,254,310,785,864,1164,1403,1556,1561,1649,1782,1787,1793,1800,1,2035,2105,1,1,2281,2282,1,2360,2364,2372
INC0023206,2016-12-05 14:20:00,1,1,254,503,789,862,1091,1329,1556,1562,1649,1782,1787,1793,1810,1,2035,2043,1,1,2281,2289,1,2360,2367,2372
INC0023208,2016-04-27 15:50:00,1,1,254,1,786,867,1087,1403,1557,1567,1580,1782,1785,1793,1800,1,2035,2039,1,1,2281,2283,1,2360,2365,2372
INC0023209,2016-04-27 13:06:00,0,1,254,526,785,864,1139,1348,1557,1562,1590,1782,1785,1793,1814,1,2035,2044,1,1,2281,2282,1,2360,2364,2372
INC0023210,2016-04-27 13:12:00,1,1,254,516,785,864,1180,1302,1557,1562,1650,1782,1785,1793,1827,1,2035,2138,1,1,2281,2283,1,2360,2365,2372
INC0023211,2016-04-27 13:11:00,0,1,254,453,785,887,1102,1322,1556,1561,1578,1782,1787,1793,1803,1,2035,2174,1,1,2281,2282,1,2360,2364,2372
INC0023212,2016-04-28 16:56:00,0,1,254,602,816,867,1136,1343,1556,1567,1649,1782,1784,1793,1803,1,2035,2103,1,1,2281,2282,1,2360,2364,2372
INC0023213,2016-04-29 16:19:00,1,1,254,310,785,864,1100,1346,1557,1561,1650,1782,1785,1793,1813,1,2035,2047,1,1,2281,2284,1,2360,2366,2372
INC0023214,2016-04-27 13:22:00,0,1,254,453,785,881,1164,1322,1557,1561,1649,1782,1785,1793,1803,1,2035,2105,1,1,2281,2282,1,2360,2364,2372
INC0023215,2016-04-27 13:26:00,0,1,254,1,785,864,1145,1321,1557,1567,1597,1782,1785,1793,1809,1,2035,2096,1,1,2281,2282,1,2360,2364,2372
INC0023217,2016-04-27 13:17:00,0,1,254,453,785,864,1180,1322,1556,1562,1650,1782,1785,1793,1803,1,2035,2138,1,1,2281,2282,1,2360,2363,2372
INC0023218,2016-05-18 09:07:00,1,1,254,310,794,867,1204,1354,1557,1562,1649,1783,1786,1793,1797,1,2035,2161,1,1,2281,2285,1,2360,2367,2372
INC0023220,2016-04-27 13:57:00,1,1,254,310,785,882,1164,1329,1557,1561,1649,1782,1785,1793,1810,1,2035,2105,1,1,2281,2283,1,2360,2365,2372
INC0023221,2016-04-27 13:48:00,0,1,254,1,785,874,1139,1403,1557,1561,1590,1782,1785,1793,1800,1,2035,2044,1,1,2281,2282,1,2360,2364,2372
INC0023222,2016-04-27 17:14:00,0,1,254,442,796,866,1097,1332,1557,1562,1649,1782,1785,1793,1800,1,2035,2051,1,1,2281,2282,1,2360,2364,2372
INC0023223,2016-04-27 13:33:00,0,1,254,1,785,862,1118,1403,1556,1562,1580,1782,1785,1793,1800,1,2035,2158,1,1,2281,2282,1,2360,2363,2372
INC0023224,2016-04-27 13:42:00,0,1,254,310,785,866,1137,1403,1557,1562,1586,1782,1785,1793,1804,1,2035,2086,1,1,2281,2282,1,2360,2364,2372
INC0023225,2016-04-27 13:45:00,0,1,254,453,785,869,1164,1322,1557,1562,1649,1782,1785,1793,1803,1,2035,2105,1,1,2281,2282,1,2360,2364,2372
INC0023227,2016-04-27 13:37:00,0,1,254,453,785,864,1180,1322,1556,1562,1650,1782,1785,1793,1803,1,2035,2138,1,1,2281,2282,1,2360,2363,2372
INC0023228,2016-04-27 14:00:00,0,1,254,1,785,865,1142,1306,1556,1567,1589,1782,1784,1793,1800,1,2035,1,1,1,2281,2282,1,2360,2364,2372
INC0023229,2016-04-27 13:43:00,0,1,254,452,785,864,1100,1304,1557,1562,1579,1782,1785,1793,1798,1,2035,2047,1,1,2281,2282,1,2360,2364,2372
INC0023231,2016-04-27 13:42:00,0,1,254,278,785,867,1118,1304,1556,1567,1580,1782,1785,1793,1798,1,2035,2158,1,1,2281,2282,1,2360,2363,2372
INC0023232,2016-04-29 10:41:00,1,1,254,310,788,865,1116,1346,1557,1562,1650,1782,1785,1793,1813,1,2035,2062,1,1,2281,2284,1,2360,2366,2372
INC0023233,2016-09-05 08:36:00,1,1,254,1,785,864,1100,1403,1557,1562,1586,1783,1786,1793,1810,1,2035,2047,1,1,2281,2283,1,2360,2367,2372
INC0023234,2016-05-30 17:40:00,1,1,254,310,810,865,1121,1403,1557,1562,1589,1782,1785,1793,1810,1,2035,2065,1,1,2281,2287,1,2360,2367,2372
INC0023236,2016-04-27 14:10:00,0,1,254,453,785,920,1164,1322,1557,1562,1649,1782,1785,1793,1803,1,2035,2105,1,1,2281,2282,1,2360,2364,2372
INC0023237,2016-04-27 15:54:00,1,1,254,1,800,866,1112,1403,1556,1565,1590,1782,1787,1793,1806,1,2035,2058,1,1,2281,2283,1,2360,2365,2372
INC0023238,2016-04-27 14:10:00,0,1,254,310,785,867,1100,1403,1557,1562,1579,1782,1785,1793,1814,1,2035,2047,1,1,2281,2282,1,2360,2364,2372
INC0023239,2016-06-05 11:07:00,1,1,254,1,786,867,1087,1403,1557,1562,1582,1783,1786,1793,1816,1,2035,2039,1,1,2281,2284,1,2360,2367,2372
INC0023241,2016-04-27 13:57:00,0,1,254,310,785,868,1137,1403,1557,1562,1586,1782,1785,1793,1804,1,2035,2086,1,1,2281,2282,1,2360,2364,2372
INC0023242,2016-04-27 13:54:00,0,1,254,310,785,867,1180,1374,1556,1562,1650,1782,1785,1793,1816,1,2035,2138,1,1,2281,2282,1,2360,2363,2372
INC0023243,2016-04-27 14:07:00,0,1,254,526,785,865,1137,1348,1557,1562,1586,1782,1785,1793,1814,1,2035,2086,1,1,2281,2282,1,2360,2364,2372
INC0023245,2016-04-27 14:15:00,0,1,254,310,1,905,1142,1403,1556,1567,1589,1782,1784,1793,1800,1,2035,2095,1,1,2281,2282,1,2360,2364,2372
INC0023246,2016-04-28 17:15:00,1,1,254,332,787,864,1107,1309,1557,1562,1650,1782,1785,1793,1827,1,2035,2056,1,1,2281,2283,1,2360,2366,2372
INC0023247,2016-04-29 12:18:00,1,1,254,310,800,866,1128,1403,1556,1562,1649,1782,1787,1793,1800,1,2035,2074,1,1,2281,2284,1,2360,2367,2372
INC0023248,2016-04-27 14:24:00,0,1,254,453,785,867,1164,1322,1557,1562,1649,1782,1785,1793,1803,1,2035,2105,1,1,2281,2282,1,2360,2364,2372
INC0023249,2016-04-28 16:13:00,1,1,254,1,830,866,1205,1353,1557,1562,1586,1782,1785,1793,1818,1,2035,2162,1,1,2281,2285,1,2360,2366,2372
INC0023250,2016-04-27 14:15:00,0,1,254,453,785,864,1100,1322,1557,1562,1579,1782,1785,1793,1803,1,2035,2047,1,1,2281,2282,1,2360,2364,2372
INC0023251,2016-04-29 14:53:00,1,1,254,310,785,866,1100,1403,1557,1561,1649,1782,1785,1793,1806,1,2035,2047,1,1,2281,2283,1,2360,2366,2372
INC0023253,2016-04-27 14:22:00,0,1,254,1,785,881,1180,1354,1556,1562,1650,1782,1785,1793,1797,1,2035,2138,1,1,2281,2282,1,2360,2363,2372
INC0023254,2016-04-27 14:43:00,0,1,254,310,785,866,1139,1403,1557,1562,1590,1782,1785,1793,1798,1,2035,2044,1,1,2281,2282,1,2360,2364,2372
INC0023255,2016-04-27 14:31:00,0,1,254,310,785,879,1164,1385,1557,1562,1649,1782,1785,1793,1809,1,2035,2105,1,1,2281,2282,1,2360,2364,2372
INC0023256,2016-10-05 12:07:00,1,1,254,310,789,862,1094,1403,1557,1562,1649,1783,1786,1793,1799,1,2035,2046,1,1,2281,2285,1,2360,2367,2372
INC0023257,2016-04-27 14:34:00,0,1,254,278,785,884,1164,1321,1557,1562,1649,1782,1785,1793,1809,1,2035,2105,1,1,2281,2282,1,2360,2364,2372
INC0023258,2016-11-05 16:10:00,1,1,254,599,1,879,1142,1311,1557,1567,1649,1783,1786,1793,1809,1,2035,2095,1,1,2281,2283,1,2360,2367,2372
INC0023259,2016-04-27 14:54:00,0,1,254,310,785,864,1120,1403,1557,1567,1584,1782,1785,1793,1800,1,2035,2064,1,1,2281,2282,1,2360,2364,2372
INC0023260,2016-04-27 15:44:00,0,1,254,1,809,867,1187,1442,1557,1562,1589,1782,1785,1793,1807,1,2035,2144,1,1,2281,2282,1,2360,2365,2372
INC0023261,2016-04-28 13:37:00,0,1,254,612,796,865,1097,1332,1557,1562,1649,1782,1785,1793,1800,1,2035,2051,1,1,2281,2282,1,2360,2364,2372
INC0023265,2016-04-28 15:17:00,1,1,254,310,785,864,1100,1442,1557,1562,1649,1782,1785,1793,1807,1,2035,2047,1,1,2281,2283,1,2360,2366,2372
INC0023266,2016-04-27 14:54:00,0,1,254,310,785,865,1137,1315,1557,1562,1586,1782,1785,1793,1804,1,2035,2086,1,1,2281,2282,1,2360,2364,2372
INC0023267,2016-04-27 15:14:00,0,1,254,290,827,867,1166,1320,1557,1562,1610,1782,1785,1793,1808,1,2035,2121,1,1,2281,2282,1,2360,2365,2372
INC0023270,2016-04-27 15:10:00,0,1,254,310,1,866,1142,1403,1556,1567,1589,1782,1784,1793,1800,1,2035,2095,1,1,2281,2282,1,2360,2365,2372
INC0023271,2016-04-27 15:09:00,0,1,254,310,785,903,1164,1370,1557,1562,1649,1782,1785,1793,1814,1,2035,2105,1,1,2281,2282,1,2360,2364,2372
INC0023272,2016-04-28 09:15:00,0,1,254,310,786,867,1087,1403,1557,1562,1649,1782,1785,1793,1816,1,2035,2039,1,1,2281,2282,1,2360,2365,2372
INC0023274,2016-10-05 12:07:00,1,1,254,310,789,862,1094,1311,1557,1562,1586,1783,1786,1793,1799,1,2035,2046,1,1,2281,2285,1,2360,2367,2372
INC0023275,2016-04-28 16:27:00,0,1,254,1,817,956,1138,1350,1557,1565,1579,1782,1785,1793,1818,1,2035,2082,1,1,2281,2282,1,2360,2366,2372
INC0023277,2016-04-27 15:09:00,0,1,254,310,785,874,1100,1403,1557,1562,1579,1782,1785,1793,1798,1,2035,2047,1,1,2281,2282,1,2360,2364,2372
INC0023281,2016-04-27 15:28:00,0,1,254,284,785,867,1180,1321,1557,1562,1650,1782,1785,1793,1809,1,2035,2138,1,1,2281,2282,1,2360,2364,2372
INC0023282,2016-04-28 10:13:00,1,1,254,310,788,865,1116,1322,1557,1564,1710,1782,1785,1793,1803,1,2035,2062,1,1,2281,2285,1,2360,2365,2372
INC0023283,2016-04-27 15:54:00,0,1,254,310,785,962,1137,1403,1557,1562,1586,1782,1785,1793,1804,1,2035,2086,1,1,2281,2282,1,2360,2364,2372
INC0023286,2016-07-05 16:07:00,0,1,254,1,800,866,1161,1403,1557,1561,1582,1783,1786,1793,1800,1,2035,2116,1,1,2281,2282,1,2360,2366,2372
INC0023287,2016-07-05 10:07:00,1,1,254,1,800,866,1161,1403,1557,1562,1579,1783,1786,1793,1800,1,2035,2116,1,1,2281,2283,1,2360,2367,2372
INC0023288,2016-08-06 10:15:00,1,1,254,564,786,867,1235,1366,1556,1562,1649,1782,1787,1793,1816,1,2035,2201,1,1,2281,2283,1,2360,2367,2372
INC0023289,2016-04-27 15:13:00,0,1,254,310,785,866,1100,1321,1557,1561,1579,1782,1785,1793,1809,1,2035,2047,1,1,2281,2282,1,2360,2364,2372
INC0023291,2016-08-05 13:07:00,0,1,254,260,787,864,1134,1311,1557,1562,1579,1783,1786,1793,1799,1,2035,2079,1,1,2281,2282,1,2360,2366,2372
INC0023292,2016-12-06 10:07:00,1,1,254,310,785,913,1100,1385,1557,1562,1579,1783,1786,1793,1809,1,2035,2047,1,1,2281,2292,1,2360,2367,2372
INC0023293,2016-04-27 15:22:00,0,1,254,453,785,867,1100,1322,1557,1561,1579,1782,1785,1793,1803,1,2035,2047,1,1,2281,2282,1,2360,2364,2372
INC0023294,2016-04-27 15:26:00,0,1,254,453,785,865,1164,1322,1557,1562,1649,1782,1785,1793,1803,1,2035,2105,1,1,2281,2282,1,2360,2364,2372
INC0023296,2016-04-27 15:47:00,0,1,254,310,785,865,1120,1403,1557,1567,1584,1782,1785,1793,1800,1,2035,2064,1,1,2281,2282,1,2360,2364,2372
INC0023298,2016-04-28 15:23:00,0,1,254,278,785,913,1100,1321,1557,1562,1579,1782,1785,1793,1809,1,2035,2047,1,1,2281,2282,1,2360,2366,2372
INC0023299,2016-04-27 18:41:00,1,1,254,474,808,879,1211,1322,1557,1562,1649,1782,1785,1793,1803,1,2035,2154,1,1,2281,2285,1,2360,2366,2372
INC0023300,2016-04-27 17:47:00,0,1,254,1,823,865,1110,1322,1557,1565,1650,1782,1785,1793,1818,1,2035,2135,1,1,2281,2282,1,2360,2365,2372
INC0023301,2016-04-27 15:35:00,0,1,254,526,785,864,1180,1348,1556,1562,1650,1782,1785,1793,1814,1,2035,2138,1,1,2281,2282,1,2360,2363,2372
INC0023302,2016-04-27 15:42:00,0,1,254,1,785,867,1180,1403,1556,1562,1650,1782,1785,1793,1814,1,2035,2138,1,1,2281,2282,1,2360,2363,2372
INC0023303,2016-06-28 16:07:00,1,1,254,310,788,867,1090,1369,1557,1562,1649,1783,1786,1793,1816,1,2035,2070,1,1,2281,2283,1,2360,2367,2372
INC0023304,2016-04-27 16:36:00,0,1,254,404,790,887,1126,1412,1557,1562,1597,1782,1785,1793,1801,1,2035,2072,1,1,2281,2282,1,2360,2365,2372
INC0023305,2016-04-27 15:48:00,0,1,254,452,785,862,1100,1304,1557,1561,1579,1782,1785,1793,1798,1,2035,2047,1,1,2281,2282,1,2360,2364,2372
INC0023306,2016-04-27 15:47:00,0,1,254,310,785,866,1117,1385,1556,1567,1582,1782,1785,1793,1809,1,2035,2068,1,1,2281,2282,1,2360,2363,2372
INC0023307,2016-04-27 15:50:00,0,1,254,310,785,866,1164,1337,1557,1562,1649,1782,1785,1793,1808,1,2035,2105,1,1,2281,2282,1,2360,2364,2372
INC0023309,2016-04-28 10:28:00,0,1,254,310,819,862,1189,1403,1557,1562,1698,1782,1785,1794,1800,1,2037,2090,1,1,2281,2282,1,2360,2366,2372
INC0023310,2016-11-05 15:07:00,1,166,254,310,801,867,1196,1476,1557,1561,1649,1783,1786,1795,1817,1,2038,2097,1,1,2281,2285,1,2361,2367,2372
INC0023311,2016-04-28 16:06:00,1,1,254,310,801,867,1223,1403,1556,1558,1650,1782,1784,1795,1810,1,2036,1,1,1,2281,2283,1,2360,2365,2372
INC0023312,2016-04-27 18:28:00,0,1,254,310,794,864,1210,1403,1556,1562,1597,1782,1784,1793,1800,1,2035,2168,1,1,2281,2282,1,2360,2365,2372
INC0023313,2016-04-28 17:32:00,1,1,254,1,788,864,1090,1403,1556,1562,1586,1782,1787,1793,1806,1,2035,2070,1,1,2281,2283,1,2360,2366,2372
INC0023314,2016-11-05 16:07:00,0,1,254,1,808,862,1132,1403,1557,1562,1614,1783,1786,1795,1833,1,2036,2187,1,1,2281,2282,1,2360,2366,2372
INC0023315,2016-04-27 16:12:00,0,1,254,310,785,874,1164,1322,1557,1562,1649,1782,1785,1793,1803,1,2035,2105,1,1,2281,2282,1,2360,2364,2372
INC0023316,2016-04-27 16:20:00,0,1,254,559,785,867,1100,1311,1557,1561,1579,1782,1785,1793,1809,1,2035,2047,1,1,2281,2282,1,2360,2364,2372
INC0023317,2016-04-28 08:48:00,1,1,254,341,821,951,1126,1384,1557,1562,1582,1782,1785,1793,1818,1,2035,2072,1,1,2281,2283,1,2360,2366,2372
INC0023318,2016-04-27 16:20:00,0,1,254,524,785,864,1100,1320,1557,1562,1579,1782,1785,1793,1808,1,2035,2047,1,1,2281,2282,1,2360,2364,2372
