DEM,GOP,MedianIncome,MigraRate,BirthRate,DeathRate,BachelorRate
4624.0,12054.0,51304.0,13.7,12.0,8.1,19.8
153.0,681.0,34839.0,-9.9,7.1,16.6,17.8
9993.0,36896.0,68729.0,-2.2,18.2,6.8,27.4
2042.0,6340.0,42302.0,13.0,12.8,12.6,13.8
242.0,1949.0,43540.0,7.2,7.8,14.7,18.2
353.0,1780.0,41262.0,-42.7,10.6,12.8,11.8
885.0,7526.0,46237.0,8.7,12.5,14.1,15.5
45744.0,150188.0,72506.0,29.0,13.5,6.7,34.7
1096.0,3974.0,52344.0,-14.3,20.5,7.0,14.3
1425.0,3443.0,38255.0,6.7,12.4,14.4,15.5
40.0,571.0,37464.0,27.6,5.2,13.8,16.7
6822.0,14751.0,38099.0,-2.1,12.8,8.2,24.5
3998.0,11984.0,44111.0,1.6,14.3,11.4,16.1
978.0,2961.0,41388.0,1.7,9.3,10.9,8.9
1029.0,3551.0,40969.0,-7.5,13.7,11.7,15.5
49102.0,50704.0,53562.0,-2.5,13.6,7.8,21.5
274.0,2628.0,61194.0,-50.6,17.9,8.1,15.2
78.0,850.0,54212.0,0.5,11.1,7.2,22.5
5716.0,25385.0,53611.0,4.2,13.9,11.1,15.3
1700.0,8222.0,43589.0,6.5,12.4,12.8,16.5
1835.0,8445.0,47780.0,-10.5,11.8,11.7,15.5
8329.0,46433.0,67735.0,22.9,11.9,8.3,26.8
848.0,1911.0,48344.0,-10.4,17.7,8.1,17.7
1551.0,2463.0,45414.0,-15.4,12.7,7.5,9.8
7123.0,26587.0,43014.0,24.7,11.5,14.2,14.0
7620.0,19499.0,41563.0,-10.3,15.8,10.2,14.8
1458.0,652.0,32742.0,6.2,16.4,5.9,20.1
619.0,3919.0,47354.0,21.7,8.2,14.8,11.7
8340.0,43379.0,65795.0,11.1,12.6,8.1,32.0
167.0,709.0,67308.0,-33.5,19.1,9.8,10.6
262.0,1382.0,36744.0,31.1,11.7,13.1,20.6
1148.0,3924.0,36352.0,-9.9,9.7,13.3,12.6
1659.0,1417.0,40092.0,4.4,13.9,7.2,10.8
1034.0,1830.0,45366.0,-6.3,13.0,14.4,11.8
20.0,524.0,75816.0,-2.2,8.8,7.7,26.3
2203.0,4665.0,42680.0,6.5,12.6,12.3,16.1
9633.0,28396.0,97484.0,30.0,11.4,5.9,40.3
452.0,3241.0,40112.0,-7.3,10.4,13.1,18.3
3935.0,14675.0,46421.0,-2.2,11.8,10.3,14.5
614.0,3992.0,38451.0,0.7,10.3,17.0,16.0
907.0,2620.0,36426.0,-0.8,10.1,17.0,13.3
2034.0,8050.0,45794.0,15.1,10.6,12.4,10.9
7825.0,13004.0,51667.0,-2.9,15.3,9.6,14.9
293.0,2025.0,39995.0,0.5,11.3,11.3,14.4
209.0,819.0,47258.0,-44.5,8.6,8.3,16.5
733.0,4403.0,50316.0,-15.1,14.2,10.0,16.5
103.0,1378.0,55403.0,-0.9,11.1,9.0,24.9
1757.0,7171.0,37410.0,3.6,15.4,10.7,14.5
96.0,807.0,55761.0,-2.0,12.1,8.5,19.7
22128.0,58631.0,52520.0,8.2,14.0,9.3,25.8
540.0,3206.0,56944.0,6.7,9.5,10.2,23.9
9246.0,2218.0,26691.0,-7.2,19.8,5.9,10.3
348.0,3033.0,42831.0,1.9,11.0,13.3,16.6
70.0,549.0,60577.0,4.5,13.4,11.2,15.9
135.0,555.0,44225.0,5.0,13.6,15.0,13.7
313.0,1075.0,54760.0,-14.1,14.6,8.7,17.7
462.0,1671.0,38790.0,-8.6,13.4,10.9,12.8
288001.0,345683.0,61553.0,11.3,14.2,6.1,31.5
10047.0,33172.0,48215.0,-4.4,15.2,9.9,24.5
140.0,287.0,41114.0,-51.9,10.6,14.2,15.3
424.0,1295.0,38910.0,-1.9,14.7,11.1,12.0
84.0,715.0,42876.0,-6.5,8.4,16.8,19.0
2538.0,6405.0,45324.0,-10.3,15.5,8.7,15.9
9117.0,27376.0,48221.0,-4.4,14.0,8.5,24.2
306475.0,126750.0,70068.0,12.8,13.5,4.5,48.6
1154.0,4737.0,38973.0,8.2,10.0,17.7,12.8
1243.0,6601.0,43617.0,5.6,9.9,12.6,12.5
2378.0,13198.0,49015.0,11.2,11.5,11.1,17.0
284.0,961.0,56335.0,2.2,16.6,7.3,9.9
3863.0,4828.0,36913.0,-1.1,15.0,9.4,15.8
6920.0,5856.0,42104.0,-10.4,18.4,6.9,18.6
2792.0,18436.0,49751.0,17.5,11.6,11.7,17.1
8843.0,21253.0,53659.0,-2.1,14.4,8.9,20.1
6085.0,12878.0,42709.0,12.8,9.2,7.7,20.6
5744.0,10525.0,56407.0,22.4,12.5,6.6,19.9
780.0,2541.0,63809.0,-9.9,15.9,10.5,13.6
3381.0,10944.0,53157.0,-3.6,11.8,11.0,25.0
42297.0,12946.0,36718.0,-5.7,19.5,4.9,18.4
4238.0,10149.0,46097.0,1.8,14.0,9.9,17.1
194.0,2087.0,47476.0,-27.9,14.3,10.5,16.6
8752.0,27609.0,45071.0,0.1,12.9,9.8,23.0
807.0,3166.0,40955.0,-14.5,13.1,11.3,16.1
3416.0,1541.0,31225.0,-10.3,13.3,7.0,10.1
84252.0,104029.0,82370.0,31.8,12.5,5.1,41.1
4790.0,13991.0,66045.0,17.6,11.5,7.7,20.5
420.0,1403.0,53312.0,-24.7,15.4,8.1,9.5
3412.0,20655.0,57609.0,22.3,12.4,9.5,17.5
2624.0,15681.0,47260.0,19.3,9.5,14.0,16.4
426.0,1797.0,57114.0,-12.4,19.8,7.3,16.3
873.0,6587.0,52133.0,-1.5,12.1,14.0,19.6
2056.0,1028.0,34136.0,-15.9,18.4,6.3,10.4
2633.0,692.0,25507.0,-21.8,15.4,9.5,8.6
264.0,1838.0,49843.0,9.7,16.6,9.4,20.4
1814.0,10324.0,57875.0,11.7,16.8,7.0,23.3
5435.0,12385.0,57422.0,7.0,19.2,4.8,37.8
1673.0,5055.0,49743.0,-4.2,12.6,11.4,16.4
76.0,327.0,54784.0,-22.9,8.3,13.8,12.4
20206.0,41250.0,77095.0,7.0,17.1,5.2,37.5
500.0,5505.0,56408.0,-36.0,19.4,7.9,14.4
379.0,3402.0,54569.0,-18.9,12.8,8.8,14.7
352.0,1577.0,47901.0,-0.6,10.3,8.9,24.4
1920.0,1924.0,55916.0,4.8,12.5,8.2,27.7
977.0,4090.0,45581.0,21.6,17.5,7.1,29.1
436.0,2759.0,57820.0,28.5,17.9,5.3,17.1
739.0,2248.0,48697.0,35.0,12.0,10.6,27.3
429.0,3845.0,55656.0,-4.2,16.1,9.4,22.4
572.0,3156.0,85681.0,20.9,14.9,5.4,39.5
31.0,537.0,39659.0,-16.9,8.1,12.9,18.9
104.0,786.0,60008.0,-3.9,13.9,4.8,24.4
126702.0,91375.0,68404.0,6.5,15.7,6.0,34.5
1143.0,2073.0,42747.0,-2.0,15.9,7.1,18.4
1026.0,6436.0,47768.0,14.1,13.2,6.8,18.8
648.0,6146.0,50909.0,7.8,14.4,9.0,17.1
10251.0,7160.0,94540.0,14.7,10.9,4.2,55.3
4015.0,9693.0,64675.0,20.8,15.1,5.8,23.0
988.0,9745.0,64184.0,-52.6,17.7,6.6,14.7
22934.0,84863.0,69568.0,13.6,20.6,4.3,40.1
2800.0,5627.0,73077.0,32.9,15.1,5.0,40.6
8369.0,33472.0,54876.0,23.8,14.0,8.3,27.7
271.0,959.0,43080.0,-5.2,11.9,12.7,25.2
22187.0,38447.0,62768.0,9.0,15.9,7.4,23.8
11217.0,5297.0,59731.0,-0.4,8.5,8.1,36.7
9539.0,5925.0,51989.0,-3.0,9.5,13.1,35.7
6445.0,5533.0,48747.0,-14.5,8.9,10.6,28.1
54463.0,18298.0,67833.0,-1.3,9.6,6.8,50.7
1019.0,1506.0,40813.0,8.7,9.0,12.7,15.6
9351.0,8752.0,59418.0,-2.7,11.4,8.7,23.7
2094.0,1487.0,65601.0,7.8,8.1,9.4,39.2
7241.0,3570.0,56207.0,1.8,10.3,8.6,37.3
7522.0,4997.0,54272.0,1.1,8.9,8.9,29.1
5181.0,5158.0,43107.0,-7.5,10.0,12.5,21.6
13629.0,12471.0,50569.0,-4.2,8.6,11.7,30.3
18594.0,7993.0,55803.0,-4.9,9.1,9.2,41.5
14340.0,5462.0,47074.0,0.0,8.8,10.5,38.6
17544.0,8604.0,58123.0,-1.7,8.4,10.3,36.3
6737.0,8582.0,39040.0,-0.3,11.6,13.0,18.5
33297.0,19232.0,73132.0,9.5,10.2,7.5,53.5
2165.0,4873.0,47037.0,1.7,8.7,12.9,15.4
2150.0,4704.0,56172.0,2.5,10.1,11.8,15.9
4986.0,9643.0,46497.0,1.1,10.5,9.8,19.2
2023.0,5714.0,51431.0,2.7,11.2,12.1,19.8
91879.0,20155.0,108635.0,2.3,13.9,3.9,74.6
8108.0,26152.0,56784.0,6.9,9.0,9.1,23.5
603.0,1548.0,47059.0,-8.4,8.8,13.3,14.9
9733.0,30578.0,55708.0,6.1,8.2,10.3,28.9
453.0,2572.0,44827.0,-3.8,7.7,13.1,17.4
4492.0,13369.0,68390.0,-2.2,7.3,10.0,28.7
4473.0,3045.0,39433.0,-8.9,8.3,12.2,14.3
1721.0,7292.0,31763.0,-19.9,8.0,14.3,10.6
3128.0,3969.0,42455.0,3.3,7.4,9.2,11.3
6597.0,19442.0,49935.0,-0.1,9.3,10.2,22.5
6425.0,7143.0,55423.0,3.2,12.6,9.7,20.1
2557.0,10653.0,40390.0,0.3,8.3,12.0,13.1
2244.0,1381.0,56907.0,2.4,6.8,12.1,13.3
2153.0,3479.0,38557.0,-3.3,11.1,13.1,10.2
80993.0,84938.0,76260.0,6.0,11.4,7.1,39.9
3047.0,4657.0,76753.0,5.2,9.3,10.7,32.2
541.0,2139.0,48221.0,0.6,8.0,11.9,18.5
7744.0,13341.0,67023.0,10.8,13.1,8.5,24.7
2032.0,2693.0,42692.0,-0.4,8.9,10.9,17.5
1335.0,4932.0,32795.0,-7.2,9.5,15.0,10.0
5765.0,7447.0,54805.0,9.7,7.2,8.6,17.2
2541.0,2657.0,50033.0,1.9,10.3,13.2,16.5
354485.0,157837.0,115518.0,-5.7,12.7,4.4,61.1
12960.0,22110.0,91372.0,2.3,11.1,7.9,35.9
2300.0,5289.0,42670.0,8.8,8.9,9.5,22.3
5751.0,7018.0,70005.0,0.3,9.5,9.0,34.5
7254.0,18560.0,52424.0,-0.4,9.5,10.4,20.5
11920.0,26069.0,69346.0,10.3,12.0,8.5,28.1
1949.0,5930.0,51780.0,7.7,10.8,14.3,18.2
5399.0,13087.0,64296.0,4.0,9.8,10.8,22.8
4884.0,8374.0,88815.0,14.6,6.6,7.7,39.2
1407.0,5593.0,36113.0,-0.4,8.2,13.2,12.5
2923.0,5943.0,66170.0,4.6,11.2,7.9,27.8
2558.0,1737.0,41539.0,-18.0,12.5,14.8,9.0
6890.0,9698.0,39859.0,-1.0,10.9,13.1,15.9
19360.0,39592.0,83405.0,11.6,9.3,8.6,39.2
93615.0,59674.0,66524.0,0.3,12.2,8.5,42.9
8199.0,15207.0,36703.0,-2.1,8.6,12.6,12.8
371.0,958.0,42837.0,7.3,8.2,9.5,23.1
7673.0,11971.0,70982.0,3.0,10.1,8.5,28.2
19091.0,21284.0,84035.0,16.3,9.8,10.4,49.6
1451.0,2059.0,52115.0,-2.7,8.2,10.6,19.8
4002.0,7338.0,80664.0,14.2,12.1,6.4,34.6
2752.0,5963.0,68053.0,5.3,12.1,9.8,20.4
2862.0,3520.0,44941.0,4.8,9.1,19.1,30.9
1627.0,7542.0,32466.0,-17.2,9.3,12.0,11.4
99909.0,69633.0,134609.0,19.6,14.0,3.5,60.8
6208.0,10507.0,52671.0,17.5,10.8,8.5,23.4
2226.0,3206.0,38313.0,-2.2,9.4,12.5,10.6
2202.0,4418.0,56774.0,4.3,10.9,12.8,24.2
1563.0,3515.0,59439.0,2.2,7.0,15.4,28.0
6571.0,8283.0,45827.0,0.6,9.5,13.4,18.4
2107.0,3668.0,49840.0,13.0,8.9,15.6,21.8
20015.0,19455.0,51428.0,6.7,8.8,6.2,45.8
3677.0,4150.0,54188.0,8.4,8.1,13.5,32.1
3545.0,8117.0,84486.0,28.5,10.1,7.7,28.4
3255.0,2686.0,39348.0,0.3,9.1,15.7,21.6
2830.0,5089.0,52957.0,4.6,6.6,15.5,28.5
2829.0,3712.0,40514.0,-3.6,9.7,12.7,12.7
5955.0,10511.0,64656.0,6.4,10.9,11.7,24.3
2514.0,7824.0,45834.0,0.8,10.1,12.9,13.9
1768.0,6454.0,38539.0,-2.2,7.9,15.2,13.9
9195.0,21742.0,46192.0,-2.0,8.2,10.9,13.9
4057.0,11875.0,78047.0,13.1,8.0,7.3,28.8
4590.0,4099.0,41072.0,-5.3,10.3,9.1,28.1
6419.0,9157.0,66775.0,-12.3,9.1,5.8,24.0
83093.0,54065.0,97549.0,1.6,15.1,4.0,40.1
4170.0,10314.0,49554.0,0.1,9.3,12.7,19.4
1741.0,2532.0,65278.0,-3.7,5.8,7.5,32.9
1347.0,2213.0,45403.0,0.5,9.8,13.0,15.7
16787.0,30857.0,62306.0,3.0,8.0,10.5,34.8
3506.0,6671.0,50570.0,6.1,6.6,12.5,26.5
9361.0,25269.0,57655.0,9.3,10.4,8.7,25.9
2328.0,9516.0,39003.0,-12.1,9.2,13.1,13.5
1579.0,8242.0,38612.0,-3.8,8.0,16.1,14.4
5269.0,14078.0,53810.0,2.0,11.0,11.9,20.1
2661.0,9747.0,40140.0,-5.0,9.3,13.6,14.3
3595.0,5035.0,49595.0,-2.9,6.5,9.1,17.8
24204.0,34619.0,81065.0,4.8,12.0,6.6,31.5
27879.0,33840.0,97607.0,12.0,11.9,5.1,39.8
2069.0,1785.0,51810.0,-13.6,9.1,13.0,17.6
2874.0,2055.0,41790.0,-18.3,8.2,14.0,12.6
2895.0,15160.0,38992.0,-15.5,10.2,13.6,15.3
5165.0,11762.0,65434.0,8.4,12.1,9.5,21.1
5548.0,19309.0,44785.0,0.0,9.9,11.0,22.5
3723.0,4331.0,48983.0,6.7,11.4,13.0,20.3
2687.0,11983.0,33810.0,-11.7,10.9,13.0,14.5
2765.0,10044.0,47676.0,-1.6,10.2,14.2,18.5
12989.0,18823.0,87910.0,-3.8,9.7,6.2,45.4
57147.0,13241.0,87822.0,6.9,18.3,4.7,62.1
1832.0,4884.0,33659.0,-0.6,9.0,20.1,24.1
693.0,1432.0,38991.0,-14.1,0.2,12.6,15.9
17865.0,2951.0,47977.0,9.8,13.1,5.8,52.6
52554.0,53988.0,71998.0,5.3,12.4,7.4,32.5
2367.0,5681.0,52673.0,3.0,16.5,16.4,23.2
914.0,1349.0,37904.0,-0.7,0.2,21.1,15.3
11051.0,7306.0,35220.0,-2.4,11.7,16.4,18.4
1531.0,792.0,33499.0,-21.7,0.4,7.3,13.4
7363.0,3695.0,94701.0,-1.3,28.5,10.5,58.7
5810.0,1323.0,118035.0,-15.4,16.9,5.6,78.5
2516.0,1421.0,40247.0,-9.6,8.1,16.7,21.1
6690.0,3731.0,53714.0,4.6,14.1,7.2,42.1
680.0,1603.0,35221.0,-12.1,7.3,28.6,12.4
41030.0,17802.0,50294.0,-10.2,12.4,9.2,26.8
10100.0,6232.0,41636.0,11.1,13.0,6.4,36.0
4722.0,3885.0,40126.0,13.2,15.8,14.5,13.5
1514.0,766.0,45331.0,4.2,1.0,10.0,39.5
14787.0,17979.0,41586.0,4.2,14.5,9.1,34.8
8395.0,5934.0,72396.0,-15.4,18.7,5.7,29.7
3218.0,1732.0,75994.0,7.1,0.9,2.5,29.2
3531.0,2149.0,34262.0,-12.0,18.0,24.2,21.3
40997.0,23650.0,50149.0,-11.3,15.6,8.6,25.5
51429.0,19875.0,45809.0,-9.7,14.8,8.0,28.0
383.0,1021.0,30587.0,-8.0,6.0,12.3,16.9
12005.0,1448.0,34238.0,-14.4,21.6,16.7,18.0
1599.0,5089.0,90119.0,-4.8,8.3,9.4,42.8
28462.0,12773.0,46617.0,-16.9,15.7,11.4,21.3
2923.0,2637.0,35655.0,3.7,7.8,7.0,39.1
74640.0,14254.0,42336.0,14.1,13.8,7.9,38.5
23403.0,16045.0,38238.0,-6.1,15.8,11.3,23.8
4212.0,7225.0,57897.0,2.4,13.1,15.0,29.1
5329.0,5129.0,46237.0,2.1,15.2,15.3,34.0
23012.0,17206.0,65025.0,8.2,13.8,8.5,28.1
76744.0,84389.0,70596.0,-5.1,13.4,6.8,35.2
3762.0,4798.0,41255.0,8.3,15.9,13.1,25.0
5199.0,1921.0,49231.0,0.5,6.4,3.2,56.7
5161.0,4786.0,46093.0,5.3,13.6,8.3,33.9
1118.0,2740.0,48698.0,-5.4,18.8,6.6,13.6
3118.0,5712.0,46121.0,9.3,10.3,11.9,20.5
23160.0,42071.0,63474.0,11.0,14.1,7.8,30.0
8402.0,11556.0,51930.0,8.1,12.4,9.2,26.7
13733.0,13741.0,49502.0,18.0,9.0,12.7,26.1
88507.0,88266.0,68937.0,13.3,12.2,7.5,29.8
482.0,1359.0,47894.0,7.1,9.6,12.3,24.9
15296.0,20216.0,51772.0,15.5,12.2,10.6,16.6
3452.0,6875.0,52363.0,15.7,13.0,7.6,19.2
960.0,1927.0,40581.0,3.3,9.2,10.8,18.2
5594.0,8242.0,56940.0,2.8,18.5,4.2,17.3
276.0,841.0,51922.0,8.1,13.4,11.6,25.2
7400.0,17813.0,48997.0,0.3,15.8,7.1,17.6
10194.0,11818.0,48210.0,8.5,10.8,11.7,15.8
20173.0,17634.0,64475.0,17.9,11.7,9.0,33.0
11987.0,5716.0,53345.0,23.7,6.2,11.7,41.8
638033.0,191806.0,85907.0,12.7,12.0,6.0,51.4
57049.0,43265.0,68706.0,11.5,11.9,8.3,32.2
5452.0,7530.0,50410.0,38.8,9.4,7.1,34.8
3196.0,4436.0,50691.0,11.8,9.0,8.2,28.9
5750.0,12503.0,47127.0,14.9,12.2,11.4,16.8
1222.0,4056.0,53886.0,6.4,9.6,11.0,23.6
11598.0,13256.0,52758.0,18.9,10.5,10.9,18.0
2630.0,4048.0,41726.0,3.7,12.1,10.7,19.0
3900.0,4444.0,43168.0,22.7,9.4,14.2,18.0
1871.0,4227.0,48706.0,6.6,9.5,13.0,20.2
148918.0,125964.0,64312.0,15.5,13.7,7.7,26.4
6735.0,2523.0,59658.0,11.1,4.9,9.5,48.6
17905.0,15541.0,60442.0,15.0,12.1,9.9,26.3
2098.0,2789.0,55802.0,17.1,8.5,7.8,23.8
165740.0,114775.0,78582.0,16.7,12.7,6.8,31.9
83941.0,100669.0,52933.0,14.0,12.4,9.3,30.4
3477.0,8463.0,51303.0,14.6,9.9,11.1,18.5
62130.0,44320.0,65684.0,17.4,11.6,8.0,35.7
824.0,1328.0,54162.0,42.0,5.6,13.4,19.0
6260.0,8869.0,53598.0,0.8,11.1,9.9,28.6
57197.0,38985.0,56636.0,18.4,10.9,7.8,33.9
3903.0,3732.0,42693.0,10.1,8.9,5.6,49.5
20039.0,29592.0,48232.0,-1.5,15.9,7.9,16.0
1213.0,4509.0,36485.0,-12.2,9.9,11.3,16.6
12287.0,28210.0,56966.0,12.7,12.4,9.1,21.0
1783.0,6483.0,36313.0,-15.3,10.3,14.3,8.4
1315.0,3516.0,36612.0,0.1,9.8,13.5,15.1
2549.0,6574.0,46020.0,-15.6,8.5,16.0,19.4
11306.0,19648.0,39462.0,-7.7,11.1,12.7,25.7
456.0,2023.0,33818.0,-10.4,9.3,10.8,11.0
566.0,2289.0,33706.0,-3.6,10.8,12.4,9.5
360.0,2347.0,40524.0,-14.0,8.9,9.7,15.7
4246.0,10263.0,38829.0,-9.0,10.7,13.8,15.2
537.0,1889.0,35325.0,-17.8,7.7,10.6,14.4
510.0,4338.0,38477.0,-2.5,10.6,12.5,14.4
3743.0,9499.0,38784.0,2.2,10.0,13.5,19.9
1576.0,6646.0,45172.0,1.9,9.3,11.1,12.2
3247.0,8870.0,44889.0,-6.0,8.1,12.3,18.5
1249.0,4544.0,40243.0,0.2,11.4,13.0,14.5
7675.0,18687.0,46548.0,-1.7,11.2,12.2,22.5
2648.0,8959.0,43544.0,1.2,11.0,11.5,17.1
9458.0,13144.0,71315.0,-3.6,9.8,8.0,30.8
27985.0,43464.0,44956.0,-9.0,10.8,13.1,24.9
1336.0,5245.0,36826.0,-6.4,12.2,15.1,13.3
1435.0,5257.0,32477.0,-6.2,11.3,13.0,8.7
2082.0,9866.0,35667.0,-16.5,10.4,16.5,10.0
1429.0,4614.0,24460.0,-23.2,11.1,17.4,5.4
6926.0,14592.0,45712.0,-2.8,11.3,12.8,23.4
2894.0,9565.0,42357.0,-11.8,9.8,13.5,18.5
2069.0,7597.0,42187.0,-1.7,9.7,13.7,12.4
4689.0,17362.0,36871.0,-5.8,11.5,14.1,20.0
2019.0,8957.0,45437.0,1.1,10.0,12.5,14.7
1365.0,7876.0,30638.0,-21.7,11.7,13.9,9.5
14568.0,18278.0,49725.0,5.9,10.6,6.8,41.3
1089.0,4337.0,38395.0,-4.4,9.5,11.5,13.8
1568.0,5718.0,59573.0,13.0,7.6,13.1,17.3
1821.0,7169.0,37359.0,-5.8,10.6,11.6,15.2
5452.0,11077.0,43240.0,-5.3,10.3,12.7,30.8
726.0,2388.0,39951.0,-15.3,9.4,12.1,14.2
620.0,2342.0,47276.0,0.1,9.6,10.9,12.9
924.0,2474.0,35906.0,-3.3,10.1,12.0,16.3
2462.0,9501.0,44438.0,-0.5,9.7,11.6,15.4
5784.0,17455.0,56789.0,1.3,10.2,10.0,26.7
6362.0,21835.0,42282.0,-10.8,10.8,14.0,18.3
2724.0,7583.0,38549.0,-2.6,9.7,13.1,16.3
490.0,3376.0,42154.0,-11.3,10.0,10.6,10.5
1220.0,3772.0,35135.0,-13.9,9.1,13.9,12.4
1186.0,3444.0,31458.0,-5.7,8.8,15.2,13.9
1483.0,4701.0,44598.0,1.9,10.8,11.2,17.2
750.0,2557.0,42128.0,-1.0,9.5,13.4,17.5
505.0,2967.0,42429.0,3.4,9.9,13.3,13.9
1763.0,6971.0,40509.0,-0.6,11.1,12.4,16.8
3334.0,11077.0,40881.0,-9.8,10.4,12.6,15.1
554.0,2284.0,30578.0,-3.5,9.5,15.1,9.3
1348.0,4461.0,42679.0,-7.9,11.2,12.0,12.7
383.0,1903.0,37542.0,-7.1,9.7,9.2,9.7
8327.0,25168.0,46737.0,-5.8,11.3,12.8,21.8
1061.0,6527.0,36018.0,-12.2,9.3,15.5,9.5
3780.0,5983.0,42390.0,4.9,6.4,13.9,12.4
4136.0,3428.0,41949.0,-11.1,11.5,11.3,21.1
7881.0,13595.0,49581.0,-2.4,10.8,11.1,19.9
4953.0,4125.0,50666.0,1.7,8.0,12.8,30.5
53358.0,67192.0,58449.0,1.0,13.1,7.7,29.6
2531.0,4049.0,52885.0,-10.7,11.6,9.2,17.9
2948.0,5412.0,48087.0,8.4,9.2,12.3,20.0
9634.0,15345.0,72752.0,-6.9,9.9,7.3,28.7
11875.0,17912.0,54659.0,0.6,11.2,10.0,20.1
4225.0,8645.0,48675.0,-3.3,16.8,9.8,11.5
13525.0,14160.0,62036.0,2.5,10.7,9.8,23.2
3426.0,3844.0,46698.0,-3.7,9.9,10.9,17.8
217506.0,71270.0,70815.0,9.6,11.6,6.0,50.7
13968.0,26643.0,56949.0,-4.2,9.2,10.4,16.5
8026.0,8584.0,56298.0,5.0,8.4,12.5,32.1
11342.0,9657.0,50340.0,-2.6,9.8,10.2,24.0
9025.0,11487.0,52181.0,-0.8,10.2,7.4,28.0
27271.0,23301.0,52209.0,5.0,11.8,8.7,31.8
666.0,1897.0,47704.0,2.8,6.9,14.8,18.3
17391.0,31044.0,58920.0,0.8,10.4,8.7,22.7
1583.0,2787.0,42072.0,3.8,12.1,14.0,15.6
10047.0,12347.0,47512.0,-3.1,11.0,9.3,23.0
9121.0,8693.0,60846.0,-3.9,9.9,10.0,23.0
2700.0,6210.0,50386.0,-3.8,10.7,12.2,19.3
6669.0,4809.0,58372.0,-7.7,11.6,10.3,24.3
1273.0,2090.0,41597.0,-1.9,5.3,15.3,20.0
3821.0,4907.0,51024.0,-4.8,12.0,9.2,14.4
16559.0,23409.0,60744.0,-1.8,9.9,8.3,24.8
4100.0,7188.0,47938.0,2.5,10.6,11.7,13.6
35770.0,36025.0,59622.0,-3.3,11.4,8.2,25.7
3623.0,6616.0,61074.0,0.6,10.0,8.1,19.1
32402.0,26384.0,55151.0,-1.9,10.5,8.5,34.3
3288.0,3977.0,56074.0,-6.4,13.0,9.1,18.9
3260.0,6436.0,44522.0,3.8,10.0,11.9,16.5
5370.0,8400.0,54471.0,1.0,10.0,12.3,18.3
14563.0,23234.0,53633.0,-0.5,9.9,11.0,19.9
26476.0,39010.0,56223.0,-4.7,12.1,9.1,25.6
6243.0,12995.0,44265.0,-6.4,9.2,12.6,15.0
2808.0,4712.0,50032.0,4.8,9.5,13.5,14.2
1003.0,269.0,36562.0,-3.3,22.2,11.4,17.2
288986.0,126091.0,47666.0,-9.6,14.4,8.6,30.5
7047.0,11442.0,56400.0,-2.8,13.9,9.5,19.9
5886.0,13255.0,58025.0,0.1,9.5,9.4,16.0
8103.0,11677.0,50938.0,6.0,8.4,13.5,27.1
38117.0,51579.0,61764.0,2.4,12.7,7.8,28.9
20167.0,30458.0,85706.0,4.2,9.4,9.1,48.4
1345.0,2228.0,53262.0,1.0,10.8,10.5,19.2
8380.0,11260.0,70086.0,6.7,9.5,7.2,28.2
7568.0,13864.0,53661.0,1.4,9.5,10.8,20.4
18524.0,17310.0,55064.0,-3.3,9.7,7.4,32.0
2671.0,4562.0,46414.0,-6.8,8.3,13.6,16.9
42506.0,46620.0,56246.0,-1.9,12.4,9.4,24.7
3577.0,4021.0,50306.0,-1.7,9.9,9.9,18.9
39336.0,31483.0,51573.0,-0.5,12.2,9.6,21.8
2171.0,4564.0,43075.0,0.9,10.3,12.3,15.8
17496.0,26123.0,75619.0,0.6,11.6,6.8,33.7
16050.0,15871.0,57647.0,3.3,12.2,10.6,23.8
2846.0,4625.0,44180.0,5.6,10.2,13.8,23.2
6056.0,12742.0,50203.0,-1.2,10.1,11.3,16.1
22636.0,32368.0,55594.0,-2.6,11.2,9.7,23.9
2398.0,6589.0,50963.0,-3.0,11.6,9.6,14.7
5645.0,7370.0,53142.0,-0.1,13.9,10.6,19.4
6351.0,6994.0,51002.0,3.6,13.5,9.5,21.8
4769.0,8169.0,45902.0,7.7,7.9,13.3,27.1
18706.0,28848.0,58904.0,0.4,9.8,8.5,28.3
3283.0,5404.0,46989.0,10.8,9.1,13.4,22.3
20854.0,51729.0,74631.0,1.6,10.1,8.3,30.7
79199.0,145519.0,82080.0,4.5,9.7,8.3,43.8
8303.0,16013.0,52125.0,-1.9,9.6,15.0,19.1
3802.0,7669.0,47596.0,8.5,9.2,11.7,15.7
37054.0,43447.0,57003.0,-0.4,11.3,8.6,27.3
14232.0,21502.0,52591.0,-1.9,11.4,11.1,21.6
6888.0,7601.0,47355.0,-7.1,10.5,4.8,49.9
594.0,4067.0,49725.0,-1.1,11.9,11.3,18.8
1324.0,15778.0,79148.0,-22.1,15.8,4.5,19.2
1279.0,4409.0,59103.0,-1.0,14.2,8.9,20.3
668.0,5520.0,71517.0,-18.0,13.0,9.1,17.2
271.0,3347.0,60953.0,1.6,14.7,7.5,22.4
4200.0,11167.0,49282.0,-2.8,13.8,11.1,23.5
924.0,4418.0,47715.0,-16.0,10.5,10.9,24.5
400.0,1939.0,46024.0,-6.8,10.0,16.4,23.1
638.0,3477.0,56323.0,-13.6,9.7,11.2,28.8
11572.0,24844.0,61124.0,4.8,13.5,8.3,28.7
1105.0,6779.0,63907.0,11.3,13.5,7.7,22.6
